object,goal,gameID,word,group,count
african-kanzu,entertaining,1557-3dfbf7cf-c15c-40c9-ae9b-1e7ce6d361ab,"['kanzu', 'tunic-like', 'shirt', 'cap', 'artisans', 'sewing', 'techniques', 'ceremonies', 'significant', 'life', 'events', 'and', 'religious', 'holidays', 'weddings', 'cotton', 'or', 'linen', 'kofia']",2,19
african-kanzu,entertaining,3921-74305fd5-747b-48ed-8c06-ca747e1dffed,"['tunic-like', 'shirt', 'modest', 'silhouette', 'Swahili', 'culture', 'African', 'kanzu', 'weddings', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'cotton', 'or', 'linen', 'kofia']",1,18
african-kanzu,entertaining,8292-a7022aa2-c892-451a-83b8-4fa11e3c2720,"['kanzu', 'Kenya', 'Tanzania', 'and', 'Uganda', 'traditional', 'sewing', 'techniques', 'design', 'formal', 'attire', 'for', 'various', 'ceremonies', 'and', 'celebrations', 'religious', 'holidays', 'kofia']",2,19
african-kanzu,entertaining,5686-fcfe7792-7519-4447-9ec1-964b20275423,"['flowing', 'and', 'loose-fitting', 'design', 'matching', 'Swahili', 'culture', 'Arabian', 'styles', 'religious', 'holidays', 'weddings', 'embroidery', 'cap', 'collar', 'or', 'cuffs']",1,17
african-kanzu,entertaining,5807-3641dae3-2abd-41d8-b17e-601bb8c04700,"['silhouette', 'traditional', 'symbolizing', 'Muslim', 'fabrics', 'embroidery', 'decorative', 'design', 'design', 'Skilled', 'significance', 'origins', 'religious', 'celebrations', 'holidays']",2,15
african-kanzu,entertaining,3540-7f3e0a2e-4a24-4af8-9ac5-f939142878e5,"['kanzu', 'tunic-like', 'shirt', 'Tanzania', 'and', 'Uganda', 'Muslim', 'communities', 'in', 'the', 'region', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha']",1,16
african-kanzu,entertaining,0557-b6e10709-ffb3-4ad9-8c56-d883668ec0f4,"['African', 'kanzu', 'East', 'Africa', 'Swahili', 'culture', 'warm', 'climate', 'Islamic', 'culture', 'prayer', 'weddings', 'religious', 'holidays', 'cotton', 'or', 'linen', 'kofia']",2,18
african-kanzu,entertaining,6452-248b5630-e683-43fa-b593-5a3094e6b766,"['kanzu', 'modest', 'silhouette', 'traditional', 'sewing', 'techniques', 'traditional', 'sewing', 'techniques', 'Muslim', 'men', 'weddings', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'kofia']",1,18
african-kanzu,entertaining,0702-db764b43-0a80-447b-95d5-cd6719e3a174,"['The', 'African', 'kanzu', 'Skilled', 'local', 'artisans', 'religious', 'importance', 'importance', 'of', 'the', 'occasion', 'subtle', 'embroidery', 'or', 'decorative', 'elements']",2,17
african-kanzu,entertaining,5198-554ba9d5-d76e-43a8-b715-a1781a10062b,"['African', 'kanzu', 'cap', 'Kenya', 'Tanzania', 'and', 'Uganda', 'weddings', 'cotton', 'linen', 'Arabian', 'prayer', 'special', 'occasions', 'traditional', 'sewing', 'techniques']",1,17
african-kanzu,entertaining,8390-91eb2a2c-2cf9-43cc-afb2-bd8c1c053712,"['kanzu', 'African', 'prayer', 'Muslim', 'weddings', 'religious', 'holidays', 'lightweight', 'embroidery', 'kofia', 'embellishments', 'garment', 'tunic-like', 'modest', 'ankles', 'Swahili', 'warm', 'Islamic', 'formal']",2,19
african-kanzu,entertaining,9294-f9fb9771-2519-4095-802e-e22a4f028ee3,"['African', 'kanzu', 'Swahili', 'culture', 'sewing', 'techniques', 'Islamic', 'culture', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'subtle', 'embroidery', 'or', 'decorative', 'elements', 'a', 'kofia']",1,20
african-kanzu,entertaining,6690-4911d604-add6-49af-ba18-9d37fce9cde3,"['The', 'African', 'kanzu', 'long', 'tunic-like', 'shirt', 'matching', 'cap', 'East', 'Africa', 'Swahili', 'culture', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha']",2,17
african-kanzu,entertaining,3502-eeef874e-a612-4fa7-800f-021dca46a20c,"['traditional', 'dignified', 'important', 'observances', 'garment', 'flowing', 'and', 'loose-fitting', 'design', 'simplicity', 'East', 'Africa', 'traditional', 'sewing', 'techniques', 'Islamic', 'culture', 'cultural', 'pride', 'weddings']",1,20
african-kanzu,entertaining,8867-e5bda4e6-78a6-428d-8c8a-361a114556d7,"['flowing', 'loose-fitting', 'tunic-like', 'shirt', 'matching', 'cap', 'lightweight', 'and', 'breathable', 'fabrics', 'life', 'events', 'religious', 'holidays', 'weddings', 'traditional', 'sewing', 'techniques']",2,18
african-kanzu,entertaining,6039-2b69a4bb-650f-4818-9e79-e9820962136c,"['African', 'kanzu', 'tunic-like', 'shirt', 'East', 'Africa', 'Swahili', 'culture', 'Islamic', 'culture', 'weddings', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'kofia', 'lightweight', 'breathable', 'fabrics']",1,20
african-kanzu,entertaining,9406-ac558634-dbcb-4664-bfd8-8aedfe2764db,"['African', 'kanzu', 'East', 'Africa', 'linen', 'embroidery', 'kofia', 'embellishments', 'artisans', 'Arabian', 'styles', 'prayer', 'special', 'occasions', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'cotton']",2,20
african-kanzu,entertaining,7850-65b33733-ba30-45ca-a076-009b6c1e3640,"['lightweight', 'breathable', 'fabrics', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'kofia', 'dignified', 'garment', 'East', 'Africa', 'crafting', 'sewing', 'Islamic', 'culture', 'religious', 'prayer', 'pride']",1,20
african-kanzu,entertaining,8515-09dadfab-69cd-46a8-a57f-46a0c641f444,"['charm', 'cultural', 'significance', 'warm', 'climate', 'symbol', 'of', 'cultural', 'pride', 'kanzu', 'lightweight', 'and', 'breathable', 'fabrics', 'subtle', 'embellishments']",2,16
african-kanzu,entertaining,7095-ecdf4792-21ff-43ba-8421-ccd9d157c110,"['African', 'kanzu', 'kofia', 'kofia', 'significant', 'life', 'events', 'religious', 'holidays', 'cultural', 'pride', 'ceremonies', 'celebrations', 'coastal', 'regions', 'of', 'East', 'Africa']",1,18
african-kanzu,entertaining,4328-656d80dd-f3d8-4fe1-9362-a85584ee00bd,"['kanzu', 'coastal', 'regions', 'of', 'East', 'Africa', 'traditional', 'sewing', 'techniques', 'Islamic', 'culture', 'prayer', 'and', 'special', 'occasions', 'weddings', 'religious', 'holidays', 'regions', 'climate']",2,20
african-kanzu,entertaining,5136-2c42ffda-4917-4929-a121-9b70fbe108af,"['African', 'kanzu', 'is', 'a', 'traditional', 'and', 'dignified', 'garment', 'long', 'tunic-like', 'shirt', 'kofia', 'historical', 'and', 'religious', 'importance']",1,16
african-kanzu,entertaining,0643-6fdf3cc1-2986-4df0-a948-de127bba820f,"['kanzu', 'tunic-like', 'coastal', 'Arabian', 'occasions', 'ceremonies', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'kofia', 'cap', 'lines', 'silhouette', 'Kenya', 'Tanzania', 'Uganda', 'Swahili', 'Islamic']",2,20
african-kanzu,entertaining,9017-d90f0dfe-3ff7-4096-9450-8f4fec5720e3,"['flowing', 'and', 'loose-fitting', 'design', 'Skilled', 'local', 'artisans', 'traditional', 'sewing', 'techniques', 'reflecting', 'a', 'blend', 'of', 'local', 'and', 'Arabian', 'styles', 'worn']",1,19
african-kanzu,entertaining,2012-5c156a29-bba8-459d-b9a5-18c8a2fafba1,"['consists', 'of', 'a', 'long', 'tunic-like', 'shirt', 'that', 'reaches', 'down', 'to', 'the', 'ankles', 'traditional', 'sewing', 'techniques', 'Islamic', 'culture', 'weddings', 'regions', 'climate']",2,20
african-kanzu,entertaining,4223-94719c37-502e-488e-975c-6d7163117bc2,"['flowing', 'tunic-like', 'shirt', 'kofia', 'lines', 'silhouette', 'warm', 'sewing', 'prayer', 'and', 'special', 'occasions', 'ceremonies', 'weddings', 'Muslim', 'communities']",1,16
african-kanzu,entertaining,0573-cc5487ab-37be-4dcf-ae38-6414804c4f15,"['African', 'kanzu', 'traditional', 'garment', 'loose-fitting', 'design', 'East', 'Africa', 'influence', 'of', 'Islamic', 'culture', 'Arabian', 'styles', 'historical', 'and', 'religious', 'importance', 'life', 'events']",2,20
african-kanzu,entertaining,5149-bf3cccc1-64c6-47c5-8245-39dfce21ae93,"['kanzu', 'tunic-like', 'ceremonies', 'religious', 'events', 'grooms', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'detail', 'kofia', 'ankles', 'cap', 'Swahili', 'Arabian', 'prayer', 'pride', 'celebrations']",1,19
african-kanzu,entertaining,2548-ecb0536c-464d-4c0f-bdba-c94ebcfcc327,"['flowing', 'loose-fitting', 'Crafting', 'climate', 'embellishments', 'design', 'African', 'kanzu', 'long', 'tunic-like', 'shirt', 'Kenya', 'Tanzania', 'Uganda', 'holidays']",2,15
african-kanzu,entertaining,7387-78910c5c-b3ab-4d3c-8542-29043b7cd3c5,"['African', 'kanzu', 'flowing', 'and', 'loose-fitting', 'design', 'long', 'tunic-like', 'shirt', 'matching', 'cap', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'subtle', 'embroidery']",1,18
african-kanzu,entertaining,2975-2b7abc39-774d-4942-a7e7-b5b7b3f571a4,"['African', 'kanzu', 'modest', 'silhouette', 'dignified', 'garment', 'Swahili', 'culture', 'garments', 'comfort', 'and', 'functionality', 'reflecting', 'local', 'and', 'Arabian', 'styles', 'ceremonies', 'and', 'celebrations']",2,20
african-kanzu,entertaining,8974-bd4d4794-2e8b-43c5-9bd6-892223497385,"['African', 'kanzu', 'traditional', 'and', 'dignified', 'garment', 'flowing', 'and', 'loose-fitting', 'design', 'East', 'Africa', 'particularly', 'countries', 'like', 'Kenya', 'Tanzania', 'and', 'Uganda']",1,19
african-kanzu,entertaining,0934-4d15c192-edc4-44f2-9eab-91a4d90d0d4d,"['African', 'kanzu', 'local', 'artisans', 'ceremonies', 'celebrations', 'life', 'events', 'and', 'religious', 'holidays', 'weddings', 'cotton', 'linen', 'kofia', 'embellishments']",2,16
african-kanzu,entertaining,1006-81ae6d20-62ff-4b9e-b5af-a8f08e3972d0,"['African', 'kanzu', 'coastal', 'region', 'Swahili', 'culture', 'climate', 'Islamic', 'culture', 'celebrations', 'Eid', 'al-Fitr', 'fabrics', 'subtle', 'embroidery']",1,15
african-kanzu,entertaining,3933-b0e1a63c-05a1-4a9e-95cd-1ee9c32ec55d,"['flowing', 'and', 'loose-fitting', 'Swahili', 'culture', 'comfort', 'warm', 'climate', 'cultural', 'pride', 'African', 'kanzu', 'fabrics', 'kofia', 'worn']",2,15
african-kanzu,entertaining,4639-15229864-6f4f-479e-87cb-fc899d9fe679,"['African', 'kanzu', 'cap', 'holidays', 'clean', 'lines', 'East', 'Africa', 'Swahili', 'artisans', 'warm', 'Islamic', 'coastal', 'prayer', 'and', 'special', 'occasions']",1,17
african-kanzu,entertaining,4257-6dc24996-9db9-49ff-904c-9fbc8f867639,"['flowing', 'and', 'loose-fitting', 'design', 'cap', 'local', 'artisans', 'sewing', 'techniques', 'Arabian', 'styles', 'ceremonies', 'and', 'celebrations', 'events', 'religious', 'holidays', 'ensemble', 'embellishments']",2,19
african-kanzu,entertaining,7852-381535ea-6297-4556-944a-41690c139d99,"['garment', 'flowing', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'lightweight', 'decorative', 'cap', 'embellishments', 'shirt', 'charm', 'Swahili', 'sewing', 'Arabian', 'prayer', 'formal', 'weddings']",1,18
african-kanzu,entertaining,3477-f69c99be-d7b5-4131-a88a-5f135a580490,"['traditional', 'dignified', 'holidays', 'religious', 'life', 'events', 'weddings', 'lightweight', 'breathable', 'fabrics', 'kofia', 'garment', 'ankles', 'men', 'crafting', 'Islamic', 'culture', 'prayer', 'special', 'occasions']",2,20
african-kanzu,entertaining,8583-90cb5587-b682-4564-ba75-2169ca5619f5,"['African', 'kanzu', 'matching', 'cap', 'traditional', 'sewing', 'techniques', 'ceremonies', 'and', 'celebrations', 'Arabian', 'styles', 'weddings', 'kofia', 'Eid', 'al-Fitr', 'decorative', 'elements']",1,18
african-kanzu,entertaining,4387-54972698-1631-4069-8ab1-f3eb5ee3898e,"['kanzu', 'design', 'observances', 'fabrics', 'embroidery', 'kofia', 'elements', 'East', 'Africa', 'Swahili', 'culture', 'artisans', 'often', 'men', 'techniques', 'Arabian', 'styles', 'prayer', 'formal', 'weddings']",2,20
african-kanzu,entertaining,1489-6972357d-be07-4fe2-823c-3bcb5d2073d4,"['Swahili', 'culture', 'Islamic', 'culture', 'local', 'and', 'Arabian', 'styles', 'religious', 'importance', 'grooms', 'artisans', 'skill', 'kofia', 'flowing', 'and', 'loose-fitting', 'design']",1,18
african-kanzu,entertaining,2755-b9327792-d529-4ade-9055-3304654bdd8c,"['traditional', 'dignified', 'cap', 'Originating', 'coastal', 'East', 'regions', 'Africa', 'Muslim', 'men', 'during', 'prayer', 'garment', 'long', 'tunic-like', 'shirt', 'often', 'paired', 'with', 'matching']",2,20
african-kanzu,entertaining,3659-84ebb410-6564-479c-bcd2-1fcac6af57dd,"['traditional', 'and', 'dignified', 'garment', 'Swahili', 'culture', 'a', 'blend', 'of', 'local', 'and', 'Arabian', 'styles', 'life', 'events', 'holidays', 'cotton', 'or', 'linen', 'kofia']",1,20
african-kanzu,entertaining,0231-673f1976-e241-4460-8d4e-9225bd116f45,"['African', 'kanzu', 'matching', 'cap', 'kofia', 'Muslim', 'men', 'clean', 'lines', 'silhouette', 'Swahili', 'culture', 'ceremonies', 'celebrations', 'weddings', 'subtle', 'embroidery', 'decorative', 'elements']",2,19
african-kanzu,entertaining,7098-51a7cefd-6de2-4429-a8cc-b69d58082cef,"['long', 'tunic-like', 'cap', 'collar', 'cuffs', 'kofia', 'fabric', 'silhouette', 'warm', 'climate', 'religious', 'Muslim', 'symbol', 'weddings', 'cotton', 'linen']",1,16
african-kanzu,entertaining,6542-1a6ed258-64bb-4c7b-962e-1c8bc3a0f77d,"['dignified', 'traditional', 'simplicity', 'charm', 'silhouette', 'silhouette', 'artisans', 'comfort', 'functionality', 'Arabian', 'formal', 'flowing', 'loose-fitting', 'loose-fitting', 'long', 'tunic-like', 'shirt', 'ankles', 'matching', 'cap']",2,20
african-kanzu,entertaining,0356-49b43b17-52b5-48c4-a4b6-1741a628c412,"['garment', 'shirt', 'weddings', 'holidays', 'kanzu', 'fabrics', 'embroidery', 'embellishments', 'cap', 'artisans', 'kanzus', 'areas', 'styles', 'occasions', 'ceremonies', 'celebrations']",1,16
african-kanzu,entertaining,6222-397d281a-7763-4fe2-936b-993f468d7227,"['African', 'kanzu', 'kofia', 'Muslim', 'men', 'embroidery', 'tunic-like', 'Swahili', 'culture', 'Islamic', 'culture', 'ceremonies', 'weddings', 'religious', 'holidays', 'local', 'artisans']",2,17
african-kanzu,entertaining,2542-d2e82d69-d52b-448f-999f-9ff260552dae,"['clean', 'lines', 'kanzu', 'weddings', 'formal', 'attire', 'breathable', 'fabric', 'kofia', 'comfort', 'functionality', 'Islamic', 'culture', 'religious', 'holidays']",1,15
african-kanzu,entertaining,2074-c300cbca-363c-4263-bb45-6c7b32848b21,"['African', 'kanzu', 'flowing', 'breathable', 'fabrics', 'embellishments', 'tunic-like', 'cap', 'coastal', 'regions', 'traditional', 'sewing', 'religious', 'importance', 'cultural', 'pride', 'weddings', 'religious', 'holidays']",2,19
african-kanzu,entertaining,4636-962e2215-6ae9-48bc-a4fc-a1cda4953279,"['African', 'kanzu', 'long', 'tunic-like', 'shirt', 'Swahili', 'culture', 'Arabian', 'styles', 'Eid', 'al-Fitr', 'Eid', 'al-Adha', 'kofia', 'traditional', 'sewing', 'techniques']",1,17
african-kanzu,entertaining,7007-bbffeac7-c6e7-4bbc-8c25-dc823642516a,"['long', 'tunic-like', 'shirt', 'that', 'reaches', 'down', 'to', 'the', 'ankles', 'symbol', 'of', 'cultural', 'pride', 'worn', 'during', 'significant', 'life', 'events', 'kofia']",2,19
african-kanzu,entertaining,5700-c462bd5e-9c99-444b-8ad7-5555718be5f1,"['loose-fitting', 'design', 'clean', 'lines', 'and', 'modest', 'silhouette', 'men', 'traditional', 'sewing', 'techniques', 'breathable', 'fabrics', 'cultural', 'pride']",1,15
african-kanzu,entertaining,7716-71477b06-6366-4afb-9f84-c25d4794da26,"['African', 'kanzu', 'local', 'artisans', 'Arabian', 'styles', 'prayer', 'celebrations', 'Eid', 'al-Fitr', 'Crafting', 'a', 'kanzu', 'cotton', 'or', 'linen', 'kofia', 'embellishments']",2,18
african-kanzu,entertaining,8987-7332fe07-c9bd-4301-aeb6-945409a0d060,"['flowing', 'silhouette', 'Eid', 'al-Fitr', 'embroidery', 'attention', 'to', 'detail', 'skill', 'dignified', 'rich', 'history', 'sewing', 'Islamic', 'historical', 'religious', 'Muslim', 'weddings']",1,18
african-kanzu,entertaining,8213-1804a233-1c3d-4229-aac2-6f5f0ec6daa5,"['African', 'kanzu', 'lines', 'silhouette', 'traditional', 'sewing', 'techniques', 'blend', 'significant', 'life', 'events', 'religious', 'holidays', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'fabrics', 'kofia']",2,20
african-kanzu,entertaining,3630-5611b639-b4ac-4cea-8d40-1e09eb556c4a,"['African', 'kanzu', 'simplicity', 'embroidery', 'decorative', 'cap', 'flowing', 'influence', 'local', 'and', 'Arabian', 'styles', 'artisans', 'sewing', 'significant', 'life', 'events', 'Muslim', 'communities', 'fabrics']",1,20
african-kanzu,entertaining,5206-dacc5e3e-6105-4c86-8499-a9ace12a6d4a,"['African', 'kanzu', 'flowing', 'and', 'loose-fitting', 'design', 'comfort', 'and', 'functionality', 'formal', 'attire', 'for', 'various', 'ceremonies', 'and', 'celebrations', 'subtle', 'embroidery']",2,18
african-kanzu,entertaining,2328-9b4bcff9-41eb-4a48-a915-718894a7c6fd,"['African', 'kanzu', 'Skilled', 'local', 'artisans', 'Muslim', 'men', 'during', 'prayer', 'and', 'special', 'occasions', 'seen', 'during', 'weddings', 'adorned', 'with', 'subtle', 'embroidery']",1,19
african-kanzu,entertaining,1739-5cd078a6-42c9-45da-9920-44ba0e52f342,"['African', 'kanzu', 'clean', 'lines', 'East', 'Africa', 'East', 'African', 'coastal', 'areas', 'religious', 'prayer', 'celebrations', 'religious', 'holidays']",2,15
african-kanzu,entertaining,8792-bd501741-7404-408c-b151-4e5a3f24a1bc,"['loose-fitting', 'loose-fitting', 'attire', 'holidays', 'lightweight', 'breathable', 'cotton', 'silhouette', 'sewing', 'crafting', 'Islamic', 'occasions', 'pride', 'celebrations', 'weddings']",1,15
african-kanzu,entertaining,2404-244df110-4f83-4047-8512-0f524bed7248,"['African', 'kanzu', 'flowing', 'and', 'loose-fitting', 'often', 'Islamic', 'culture', 'Muslim', 'men', 'weddings', 'religious', 'holidays', 'lightweight', 'and', 'breathable', 'fabrics', 'kofia']",2,18
african-kanzu,entertaining,3583-74881a7e-5604-46e8-9774-47839dc4b106,"['flowing', 'and', 'loose-fitting', 'design', 'traditional', 'sewing', 'techniques', 'ceremonies', 'and', 'celebrations', 'matching', 'fabric', 'and', 'adorned', 'with', 'subtle', 'embellishments']",1,17
african-kanzu,entertaining,7280-67d89e55-a69c-40ed-a13e-d62737a63ce1,"['African', 'kanzu', 'flowing', 'and', 'loose-fitting', 'design', 'local', 'and', 'Arabian', 'styles', 'symbol', 'of', 'cultural', 'pride', 'worn', 'significant', 'life', 'events', 'religious', 'holidays']",2,20
african-kanzu,entertaining,2420-ddf08af1-ef0a-4d98-943d-39fd29e36680,"['Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha', 'traditional', 'and', 'dignified', 'garment', 'matching', 'fabric', 'subtle', 'embellishments', 'significant', 'life', 'events']",1,16
african-kanzu,entertaining,8119-0ea8d189-e7e8-4625-a720-5055d5033db9,"['African', 'kanzu', 'Swahili', 'culture', 'grooms', 'formal', 'attire', 'kofia', 'flowing', 'and', 'loose-fitting', 'design', 'blend', 'of', 'local', 'and', 'Arabian', 'styles']",2,18
african-kanzu,entertaining,1708-ed63f0c2-ba15-40d1-90d3-8a71dd931ae1,"['traditional', 'garment', 'breathable', 'flowing', 'and', 'loose-fitting', 'design', 'long', 'tunic-like', 'shirt', 'matching', 'cap', 'clean', 'modest', 'weddings', 'formal', 'lightweight']",1,17
african-kanzu,entertaining,0682-a07796a9-d349-4991-8bcc-d067c9a008fa,"['kanzu', 'down', 'to', 'the', 'ankles', 'decorative', 'elements', 'kofia', 'Swahili', 'culture', 'coastal', 'areas', 'ceremonies', 'celebrations', 'celebrations', 'weddings', 'Eid', 'al-Fitr', 'Eid', 'al-Adha']",2,20
african-kanzu,entertaining,1019-e8527041-4619-401b-9f84-8d5423fcab7f,"['dignified', 'shirt', 'local', 'prayer', 'events', 'holidays', 'weddings', 'Eid', 'fabrics', 'embroidery', 'elements', 'ankles', 'cap', 'simplicity', 'Swahili', 'men', 'techniques', 'Islamic', 'Arabian']",1,19
african-kanzu,entertaining,3602-938761ea-28e4-4dab-b7fa-334358fd996d,"['dignified', 'garment', 'traditional', 'sewing', 'techniques', 'during', 'prayer', 'and', 'special', 'occasions', 'holidays', 'like', 'Eid', 'al-Fitr', 'and', 'Eid', 'al-Adha']",2,17
african-kanzu,entertaining,3082-050f0f7a-0c43-4209-8cd0-cceb8f3ffb6a,"['The', 'kanzu', 'is', 'traditionally', 'worn', 'during', 'significant', 'life', 'events', 'and', 'religious', 'holidays', 'in', 'East', 'African', 'communities']",1,16
african-kanzu,entertaining,1648-84fe2b91-1091-4263-95af-1229225b5885,"['African', 'kanzu', 'Originating', 'from', 'the', 'coastal', 'regions', 'origins', 'traditionally', 'worn', 'selecting', 'lightweight', 'and', 'breathable', 'fabrics']",2,15
african-kanzu,entertaining,4111-d83f5949-51b1-47b3-93f7-b8d2ae02cbac,"['African', 'kanzu', 'Kenya', 'Eid', 'al-Adha', 'kofia', 'lightweight', 'breathable', 'fabrics', 'Tanzania', 'Uganda', 'loose-fitting', 'cultural', 'pride', 'ceremonies', 'celebrations', 'weddings', 'Eid', 'al-Fitr']",1,19
african-kanzu,entertaining,9013-84c53d38-308d-44c6-ae61-3a8faa97eb42,"['African', 'kanzu', 'flowing', 'and', 'loose-fitting', 'design', 'East', 'Africa', 'local', 'artisans', 'Islamic', 'culture', 'cultural', 'pride', 'weddings', 'religious', 'holidays', 'collar', 'cuffs']",2,19
